"id","listid","study_position","color_condition","trial_condition","stimulus_condition","presented_color","word1","word2","studyRT","resp","expect_test","use_help","exp_duration","output_pos1","testRT1","output_pos2","testRT2","acc1","acc2","acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n"
"17649",3,18,"red","remember","pairs","red","casino","apple",1221.64700001571,"larger","No","No",20.6931785000003,6,2964.31000002474,NA,NA,1,0,0.5,FALSE,"process","process",-0.5,"process1",0.533333333333333,15
"17649",3,19,"red","process","pairs","blue","cherry","window",2398.81800002768,"smaller","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.533333333333333,15
"17649",3,20,"red","process","pairs","blue","statue","ranch",2113.92100001103,"smaller","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.533333333333333,15
"17649",3,21,"red","remember","pairs","red","bible","factory",3302.58200001228,"smaller","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.533333333333333,15
"17649",3,22,"red","remember","pairs","red","bush","diamond",1810.20199997583,"larger","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.533333333333333,15
"17649",3,23,"red","process","pairs","blue","tower","steak",2720.89700001595,"larger","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.533333333333333,15
"17649",3,24,"red","process","pairs","blue","pill","pipe",1123.22700000997,"smaller","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.533333333333333,15
"17649",3,25,"red","process","pairs","blue","airplane","market",2076.94900003052,"larger","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.533333333333333,15
"17649",3,26,"red","process","pairs","blue","butler","church",2002.02000003029,"smaller","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.533333333333333,15
"17649",3,27,"red","process","pairs","blue","school","jeep",4350.52000001259,"larger","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.533333333333333,15
"17649",3,28,"red","process","pairs","blue","jungle","brain",1956.08399998746,"larger","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.533333333333333,15
"17649",3,29,"red","remember","pairs","red","pistol","clinic",3355.26600003196,"larger","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.533333333333333,15
"17649",3,30,"red","remember","pairs","red","rabbit","taxi",3744.69499997562,"smaller","No","No",20.6931785000003,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.533333333333333,15
"17650",1,1,"blue","remember","words","blue","universe",NA,2335.51299982634,"larger","No","No",27.2749784999993,1,2734.27199996915,NA,NA,1,NA,1,FALSE,NA,NA,NA,NA,0.933333333333333,15
"17650",1,2,"blue","remember","words","blue","chicken",NA,8683.27599996829,"smaller","No","No",27.2749784999993,6,6652.94499999308,NA,NA,1,NA,1,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,3,"blue","process","words","red","string",NA,5393.20099989825,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",1,4,"blue","remember","words","blue","sheep",NA,3728.81299988565,"larger","No","No",27.2749784999993,2,2182.33500002208,NA,NA,1,NA,1,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",1,5,"blue","process","words","red","monkey",NA,1883.12999997893,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,6,"blue","process","words","red","guitar",NA,3216.01299991121,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",1,7,"blue","process","words","red","devil",NA,4557.74599996512,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",1,8,"blue","process","words","red","orange",NA,1800.20900001016,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",1,9,"blue","remember","words","blue","cabin",NA,5055.1869998097,"larger","No","No",27.2749784999993,7,964.695000007749,NA,NA,1,NA,1,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",1,10,"blue","process","words","red","opera",NA,8026.76299989317,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,11,"blue","remember","words","blue","liver",NA,8030.18099996343,"smaller","No","No",27.2749784999993,3,1059.83100003225,NA,NA,1,NA,1,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",1,12,"blue","remember","words","blue","bush",NA,4631.65900000988,"larger","No","No",27.2749784999993,4,824.071999999695,NA,NA,1,NA,1,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,13,"blue","process","words","red","knee",NA,3087.29300003743,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",1,14,"blue","process","words","red","pill",NA,2746.30999992462,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",1,15,"blue","process","words","red","tire",NA,2861.13399984164,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",1,16,"blue","process","words","red","cage",NA,6905.46699999436,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",1,17,"blue","process","words","red","shotgun",NA,4466.36399991205,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",1,18,"blue","remember","words","blue","shark",NA,1493.07399986079,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",1,19,"blue","process","words","red","planet",NA,1771.5189999718,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,20,"blue","remember","words","blue","priest",NA,1355.93899985927,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",1,21,"blue","process","words","red","surgeon",NA,1263.85699990334,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,22,"blue","remember","words","blue","earth",NA,3278.02699994971,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",1,23,"blue","remember","words","blue","cocktail",NA,3162.08499982511,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,24,"blue","remember","words","blue","lawyer",NA,1004.12299981923,"larger","No","No",27.2749784999993,8,5959.0029998282,NA,NA,1,NA,1,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",1,25,"blue","process","words","red","tunnel",NA,1500.38099999924,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.933333333333333,15
"17650",1,26,"blue","remember","words","blue","coast",NA,2786.02499990445,"larger","No","No",27.2749784999993,5,1982.67099996377,NA,NA,1,NA,1,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",1,27,"blue","process","words","red","railroad",NA,1434.04900000978,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,28,"blue","remember","words","blue","peanut",NA,1185.7070000153,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",1,29,"blue","remember","words","blue","empire",NA,1458.88599991926,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",1,30,"blue","remember","words","blue","forest",NA,2489.43200003915,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",2,1,"blue","process","words","red","clinic",NA,9571.73399980937,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,NA,NA,NA,NA,0.933333333333333,15
"17650",2,2,"blue","process","words","red","tower",NA,1256.10800000874,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,3,"blue","process","words","red","dice",NA,1702.03399983025,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",2,4,"blue","remember","words","blue","tent",NA,2212.20599982166,"larger","No","No",27.2749784999993,1,4414.7919999531,NA,NA,1,NA,1,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",2,5,"blue","process","words","red","bible",NA,2771.41499994311,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,6,"blue","remember","words","blue","ocean",NA,2357.56899991969,"larger","No","No",27.2749784999993,2,1812.05000003171,NA,NA,1,NA,1,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,7,"blue","remember","words","blue","palace",NA,1942.22199987248,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,8,"blue","process","words","red","horn",NA,3296.40299988887,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",2,9,"blue","process","words","red","boot",NA,4045.28799984709,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,10,"blue","remember","words","blue","cherry",NA,2074.79699980968,"smaller","No","No",27.2749784999993,4,6439.17599985888,NA,NA,1,NA,1,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",2,11,"blue","process","words","red","satellite",NA,3288.0929998823,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,12,"blue","process","words","red","tooth",NA,2795.5919999422,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,13,"blue","remember","words","blue","mouse",NA,2443.2760000315,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",2,14,"blue","remember","words","blue","toast",NA,4218.09700000996,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,15,"blue","remember","words","blue","glove",NA,8623.59199991717,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",2,16,"blue","process","words","red","train",NA,3953.80200003809,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.933333333333333,15
"17650",2,17,"blue","remember","words","blue","pearl",NA,6355.47399995173,"smaller","No","No",27.2749784999993,3,3362.14700000454,NA,NA,1,NA,1,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,18,"blue","remember","words","blue","cigar",NA,19481.6339999925,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,19,"blue","process","words","red","potato",NA,1224.02500002808,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",2,20,"blue","remember","words","blue","whistle",NA,1240.29800001299,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,21,"blue","process","words","red","penny",NA,1792.76499985531,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,22,"blue","remember","words","blue","passport",NA,1233.84799995529,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,23,"blue","remember","words","blue","bone",NA,5784.72399983136,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,24,"blue","process","words","red","pizza",NA,1831.17200000328,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",2,25,"blue","remember","words","blue","finger",NA,1494.59399994602,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,26,"blue","process","words","red","jeep",NA,3532.70599995786,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,27,"blue","remember","words","blue","dog",NA,3238.92099983827,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,28,"blue","process","words","red","fort",NA,1901.6159999629,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",2,29,"blue","process","words","red","castle",NA,1041.21000002744,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",2,30,"blue","remember","words","blue","wolf",NA,4289.32499997411,"larger","No","No",27.2749784999993,5,12729.3249998621,NA,NA,1,NA,1,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",3,1,"blue","process","words","red","curtain",NA,2040.06599993422,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,NA,NA,NA,NA,0.933333333333333,15
"17650",3,2,"blue","process","words","red","eagle",NA,1871.2019999933,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",3,3,"blue","remember","words","blue","church",NA,1956.07699988736,"larger","No","No",27.2749784999993,1,4340.70599994552,NA,NA,1,NA,1,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",3,4,"blue","remember","words","blue","robin",NA,4894.59599981364,"smaller","No","No",27.2749784999993,2,3627.99099996896,NA,NA,1,NA,1,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",3,5,"blue","remember","words","blue","butler",NA,3168.97999990941,"larger","No","No",27.2749784999993,3,1685.32499996107,NA,NA,1,NA,1,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",3,6,"blue","process","words","red","flower",NA,3633.24199998588,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.933333333333333,15
"17650",3,7,"blue","process","words","red","lawn",NA,3639.76299998956,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",3,8,"blue","remember","words","blue","beach",NA,2381.11099982192,"larger","No","No",27.2749784999993,4,3089.83099999046,NA,NA,1,NA,1,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",3,9,"blue","process","words","red","school",NA,1086.26199991978,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",3,10,"blue","remember","words","blue","banana",NA,3492.92199994228,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",3,11,"blue","remember","words","blue","knife",NA,5399.67299988726,"larger","No","No",27.2749784999993,8,1679.28699993179,NA,NA,1,NA,1,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",3,12,"blue","remember","words","blue","elephant",NA,20870.1569998709,"larger","No","No",27.2749784999993,7,1440.69799984689,NA,NA,1,NA,1,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",3,13,"blue","process","words","red","chin",NA,2132.41599994316,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.933333333333333,15
"17650",3,14,"blue","remember","words","blue","soda",NA,2726.20499989204,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",3,15,"blue","remember","words","blue","bread",NA,9835.60300001316,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",3,16,"blue","process","words","red","dentist",NA,1211.75799996895,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",3,17,"blue","process","words","red","highway",NA,3244.41799995094,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",3,18,"blue","process","words","red","soldier",NA,1369.51099987281,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",3,19,"blue","process","words","red","valley",NA,1013.11399989016,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",3,20,"blue","process","words","red","pilot",NA,2477.8189999545,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",3,21,"blue","remember","words","blue","wrist",NA,10569.8649998356,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"17650",3,22,"blue","process","words","red","concert",NA,1333.2059998489,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",3,23,"blue","remember","words","blue","pipe",NA,4530.6379998161,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",3,24,"blue","remember","words","blue","nanny",NA,5618.50300000771,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",3,25,"blue","remember","words","blue","lion",NA,2606.74999985332,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"17650",3,26,"blue","process","words","red","pistol",NA,1632.41499993019,"smaller","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.933333333333333,15
"17650",3,27,"blue","process","words","red","child",NA,5606.31399998837,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17650",3,28,"blue","remember","words","blue","harbor",NA,1010.69699990959,"larger","No","No",27.2749784999993,5,2881.71199980867,NA,NA,1,NA,1,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"17650",3,29,"blue","process","words","red","basket",NA,3371.94199983124,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"17650",3,30,"blue","remember","words","blue","taxi",NA,4829.1600000374,"larger","No","No",27.2749784999993,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"17651",1,1,"blue","process","words","red","bone",NA,2877.23400000656,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,NA,NA,NA,NA,0.909090909090909,11
"17651",1,2,"blue","process","words","red","chicken",NA,2914.03400000824,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"17651",1,3,"blue","remember","words","blue","waiter",NA,6098.02400001323,"larger","No","Yes",20.9308994166667,1,3101.19400000956,NA,NA,1,NA,1,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"17651",1,4,"blue","process","words","red","house",NA,2584.15400000346,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"17651",1,5,"blue","process","words","red","brick",NA,2286.79400000663,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"17651",1,6,"blue","process","words","red","nest",NA,5115.63400000858,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"17651",1,7,"blue","process","words","red","market",NA,4647.7490000031,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"17651",1,8,"blue","remember","words","blue","clinic",NA,2557.00900000345,"larger","No","Yes",20.9308994166667,6,5346.29900000407,NA,NA,1,NA,1,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"17651",1,9,"blue","remember","words","blue","priest",NA,5303.63900001219,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"17651",1,10,"blue","process","words","red","basement",NA,3742.98900001275,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",1.5,"remember2",0.909090909090909,11
"17651",1,11,"blue","process","words","red","library",NA,3229.40900001384,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"17651",1,12,"blue","remember","words","blue","castle",NA,30335.7540000067,"larger","No","Yes",20.9308994166667,2,3179.56400001247,NA,NA,1,NA,1,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"17651",1,13,"blue","remember","words","blue","apple",NA,5277.23900000972,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"17651",1,14,"blue","remember","words","blue","dessert",NA,4857.57900001016,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",1.5,"remember2",0.909090909090909,11
"17651",1,15,"blue","remember","words","blue","fort",NA,4278.60900000785,"larger","No","Yes",20.9308994166667,3,4529.19400000945,NA,NA,1,NA,1,TRUE,"remember","remember",2.5,"remember3",0.909090909090909,11
"17651",1,16,"blue","remember","words","blue","island",NA,7689.14400001056,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",2.5,"remember3",0.909090909090909,11
"17651",1,17,"blue","process","words","red","school",NA,6464.09900001134,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",2.5,"remember3",0.909090909090909,11
"17651",1,18,"blue","process","words","red","elevator",NA,3789.764000008,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"17651",1,19,"blue","process","words","red","buffalo",NA,3126.8390000111,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"17651",1,20,"blue","process","words","red","chin",NA,3880.01400000183,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"17651",1,21,"blue","process","words","red","earth",NA,2971.39399999985,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"17651",1,22,"blue","process","words","red","empire",NA,3009.6890000056,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"17651",1,23,"blue","remember","words","blue","dice",NA,3301.22400000226,"smaller","No","Yes",20.9308994166667,4,2602.41400000057,NA,NA,1,NA,1,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"17651",1,24,"blue","remember","words","blue","tunnel",NA,3903.64400001243,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"17651",1,25,"blue","remember","words","blue","ranch",NA,4657.819000007,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",1.5,"remember2",0.909090909090909,11
"17651",1,26,"blue","remember","words","blue","tent",NA,5512.64400000917,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",2.5,"remember3",0.909090909090909,11
"17651",1,27,"blue","process","words","red","dragon",NA,3963.66900001129,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",2.5,"remember3",0.909090909090909,11
"17651",1,28,"blue","remember","words","blue","piano",NA,3208.65400000883,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"17651",1,29,"blue","remember","words","blue","bride",NA,4919.28900000465,"larger","No","Yes",20.9308994166667,5,2544.56900001212,NA,NA,1,NA,1,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"17651",1,30,"blue","remember","words","blue","cage",NA,7000.05400001071,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",1.5,"remember2",0.909090909090909,11
"17651",2,1,"blue","process","words","red","whale",NA,10016.089000004,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,NA,NA,NA,NA,0.909090909090909,11
"17651",2,2,"blue","process","words","red","worm",NA,2692.2490000067,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"17651",2,3,"blue","remember","words","blue","lemon",NA,10946.1290000106,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"17651",2,4,"blue","remember","words","blue","cigar",NA,6514.06400000968,"smaller","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"17651",2,5,"blue","process","words","red","sheep",NA,2827.09900000889,"larger","No","Yes",20.9308994166667,NA,NA,NA,NA,0,NA,0,TRUE,"remember","remember",1.5,"remember2",0.909090909090909,11
