"id","listid","study_position","color_condition","trial_condition","stimulus_condition","presented_color","word1","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","tested_word_left","tested_word_right","recog_response","recogRT","old_pos","recog_pos","recog_acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n","rep","l2_recall"
"18283",1,14,"red","process","words","blue","badge",1432.15500000009,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",1,15,"red","process","words","blue","dentist",2720.94500000012,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",1,16,"red","remember","words","red","factory",2552.02300000004,"larger","No","No",18.5230333333333,"Yes",4,1967.96999999991,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.96551724137931,29,1,NA
"18283",1,17,"red","process","words","blue","string",2133.18499999994,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",1,18,"red","remember","words","red","rabbit",1743.23900000006,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",1,19,"red","process","words","blue","lemon",2249.94699999999,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",1,20,"red","remember","words","red","circus",1082.19499999989,"larger","No","No",18.5230333333333,"Yes",5,2293.88099999999,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",1,21,"red","process","words","blue","lion",5084.84100000007,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",1,22,"red","remember","words","red","whale",3104.27899999998,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",1,23,"red","remember","words","red","wrist",15432.271,"smaller","No","No",18.5230333333333,"Yes",7,2360.69600000005,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",1,24,"red","remember","words","red","pumpkin",3598.57199999999,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.96551724137931,29,1,NA
"18283",1,25,"red","remember","words","red","buffalo",893.512000000046,"larger","No","No",18.5230333333333,"Yes",9,5791.87599999999,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,NA
"18283",1,26,"red","remember","words","red","liver",1086.10100000008,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,NA
"18283",1,27,"red","remember","words","red","cave",3315.88700000005,"larger","No","No",18.5230333333333,"Yes",10,2065.86800000013,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,NA
"18283",1,28,"red","remember","words","red","needle",1962.35600000003,"smaller","No","No",18.5230333333333,"Yes",6,2641.34600000014,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,NA
"18283",1,29,"red","process","words","blue","tunnel",2097.77000000008,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,NA
"18283",1,30,"red","process","words","blue","beach",955.052999999956,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,1,"red","process","words","blue","brick",2038.61899999995,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.96551724137931,29,1,NA
"18283",2,2,"red","remember","words","red","tank",936.478000000119,"larger","No","No",18.5230333333333,"Yes",3,1814.08999999997,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,3,"red","process","words","blue","surgeon",1214.07499999995,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,4,"red","remember","words","red","jungle",777.231000000145,"larger","No","No",18.5230333333333,"Yes",1,3920.473,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,5,"red","process","words","blue","bride",1103.77700000012,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,6,"red","process","words","blue","virus",972.707000000053,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,7,"red","process","words","blue","sheep",1121.13800000004,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.96551724137931,29,1,NA
"18283",2,8,"red","process","words","blue","hammer",1510.67100000009,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.96551724137931,29,1,NA
"18283",2,9,"red","process","words","blue","dessert",976.332999999984,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.96551724137931,29,1,NA
"18283",2,10,"red","remember","words","red","tiger",826.445000000182,"larger","No","No",18.5230333333333,"Yes",2,2082.34100000001,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.96551724137931,29,1,NA
"18283",2,11,"red","process","words","blue","pistol",982.77899999998,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,12,"red","remember","words","red","barn",942.42200000002,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,13,"red","process","words","blue","horn",1991.5290000001,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,14,"red","remember","words","red","chair",1241.55500000005,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,15,"red","process","words","blue","flower",10239.4839999999,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,16,"red","process","words","blue","banana",878.363000000012,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,17,"red","remember","words","red","guitar",881.738999999943,"larger","No","No",18.5230333333333,"Yes",7,2043.60900000005,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.96551724137931,29,1,NA
"18283",2,18,"red","remember","words","red","diamond",2851.70100000012,"smaller","No","No",18.5230333333333,"Yes",5,1996.00400000019,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,19,"red","remember","words","red","corn",2061.52800000005,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.96551724137931,29,1,NA
"18283",2,20,"red","remember","words","red","tent",2971.255,"larger","No","No",18.5230333333333,"Yes",6,1271.45500000007,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,NA
"18283",2,21,"red","remember","words","red","basket",1510.48100000015,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,NA
"18283",2,22,"red","process","words","blue","school",1115.11600000004,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,NA
"18283",2,23,"red","remember","words","red","camera",1697.74600000004,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,24,"red","process","words","blue","elephant",865.758999999962,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,25,"red","process","words","blue","bowl",1496.01099999994,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,26,"red","remember","words","red","basement",1680.59699999995,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.96551724137931,29,1,NA
"18283",2,27,"red","process","words","blue","island",3402.00300000014,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,28,"red","remember","words","red","ocean",757.238000000012,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,NA
"18283",2,29,"red","remember","words","red","spider",862.465999999898,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,NA
"18283",2,30,"red","remember","words","red","bacon",817.323000000208,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.96551724137931,29,1,NA
"18283",3,1,"red","process","words","blue","dragon",1190.41299999994,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"dragon","brick","left",1.2599999998929,"left",1,1,FALSE,NA,NA,NA,NA,0.96551724137931,29,1,FALSE
"18283",3,2,"red","remember","words","red","brain",1511.3940000002,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"brain","tank","left",1759.07499999995,"left",2,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,TRUE
"18283",3,3,"red","process","words","blue","newspaper",1445.57400000002,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"surgeon","newspaper","right",1263.93400000001,"right",3,1,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,FALSE
"18283",3,4,"red","remember","words","red","robot",1762.33600000001,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"jungle","robot","right",984.537000000011,"right",4,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,TRUE
"18283",3,5,"red","process","words","blue","bone",1673.58799999999,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"bone","bride","left",1160.05999999994,"left",5,1,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,FALSE
"18283",3,6,"red","process","words","blue","frog",882.461000000243,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"frog","virus","left",1567.88900000043,"left",6,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,FALSE
"18283",3,7,"red","process","words","blue","market",763.925000000047,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"sheep","market","right",1376.89400000009,"right",7,1,FALSE,"process","process",-1.5,"process2",0.96551724137931,29,1,FALSE
"18283",3,8,"red","process","words","blue","church",689.490000000107,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"church","hammer","right",1546.04699999979,"left",8,0,FALSE,"process","process",-2.5,"process3",0.96551724137931,29,1,FALSE
"18283",3,9,"red","process","words","blue","sweater",1085.06300000008,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"sweater","dessert","left",1963.0120000001,"left",9,1,FALSE,"process","process",-2.5,"process3",0.96551724137931,29,1,FALSE
"18283",3,10,"red","remember","words","red","tower",1497.84800000011,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"tower","tiger","left",929.523000000045,"left",10,1,FALSE,"process","process",-2.5,"process3",0.96551724137931,29,1,TRUE
"18283",3,11,"red","process","words","blue","train",843.707000000053,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"pistol","train","left",1236.20600000001,"right",11,0,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,FALSE
"18283",3,12,"red","remember","words","red","coast",1056.7080000001,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"barn","coast","right",2892.68500000006,"right",12,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,FALSE
"18283",3,13,"red","process","words","blue","nanny",1169.53099999996,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"horn","nanny","right",2034.56799999997,"right",13,1,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,FALSE
"18283",3,14,"red","remember","words","red","mouse",721.356000000029,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"chair","mouse","right",1440.71099999989,"right",14,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,FALSE
"18283",3,15,"red","process","words","blue","robin",2330.05099999998,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"flower","robin","right",1374.74600000028,"right",15,1,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,FALSE
"18283",3,16,"red","process","words","blue","orange",1651.37700000009,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"banana","orange","right",1111.28300000005,"right",16,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,FALSE
"18283",3,17,"red","remember","words","red","burger",854.396000000066,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"burger","guitar","left",2111.10499999998,"left",17,1,FALSE,"process","process",-1.5,"process2",0.96551724137931,29,1,TRUE
"18283",3,18,"red","remember","words","red","fruit",3030.34399999992,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"diamond","fruit","right",1493.80100000044,"right",18,1,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,TRUE
"18283",3,19,"red","remember","words","red","child",1712.56000000006,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"child","corn","left",2147.53500000015,"left",19,1,FALSE,"remember","remember",1.5,"remember2",0.96551724137931,29,1,FALSE
"18283",3,20,"red","remember","words","red","doctor",971.568000000087,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"tent","doctor","right",806.166000000201,"right",20,1,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,TRUE
"18283",3,21,"red","remember","words","red","worm",945.010000000009,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"worm","basket","right",987.066000000108,"left",21,0,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,FALSE
"18283",3,22,"red","process","words","blue","priest",1447.34299999999,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"priest","school","left",1271.15400000033,"left",22,1,FALSE,"remember","remember",2.5,"remember3",0.96551724137931,29,1,FALSE
"18283",3,23,"red","remember","words","red","branch",1156.16700000013,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"branch","camera","left",1212.07500000042,"left",23,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,FALSE
"18283",3,24,"red","process","words","blue","curtain",1096.98300000001,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"elephant","curtain","right",2114.23300000001,"right",24,1,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,FALSE
"18283",3,25,"red","process","words","blue","cocktail",2159.10599999991,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"bowl","cocktail","right",1507.54099999974,"right",25,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,FALSE
"18283",3,26,"red","remember","words","red","knife",762.140000000014,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"knife","basement","left",822.094000000041,"left",26,1,FALSE,"process","process",-1.5,"process2",0.96551724137931,29,1,FALSE
"18283",3,27,"red","process","words","blue","statue",865.658999999985,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"island","statue","right",2134.89400000009,"right",27,1,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,FALSE
"18283",3,28,"red","remember","words","red","whistle",2144.98400000017,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"ocean","whistle","right",3123.80800000019,"right",28,1,FALSE,"process","process",-0.5,"process1",0.96551724137931,29,1,FALSE
"18283",3,29,"red","remember","words","red","cabin",1121.05499999993,"larger","No","No",18.5230333333333,"Yes",NA,NA,0,"cabin","spider","left",1275.74300000002,"left",29,1,FALSE,"remember","remember",0.5,"remember1",0.96551724137931,29,1,FALSE
"18283",3,30,"red","remember","words","red","belt",2427.76500000025,"smaller","No","No",18.5230333333333,"Yes",NA,NA,0,"belt","bacon","left",894.131000000052,"left",30,1,FALSE,"remember","remember",1.5,"remember2",0.96551724137931,29,1,FALSE
"18284",1,1,"red","process","words","blue","house",1221.56499999797,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,0.7,30,1,NA
"18284",1,2,"red","remember","words","red","market",1959.68700001475,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,3,"red","process","words","blue","lawyer",2154.46900000605,"smaller","yes","No",13.547067,"No",2,4440.14800000365,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,4,"red","remember","words","red","tiger",2751.88500000804,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,5,"red","process","words","blue","cigar",1689.61300001192,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,6,"red","process","words","blue","guitar",1720.72700000554,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,7,"red","process","words","blue","corn",1124.15300000012,"smaller","yes","No",13.547067,"No",6,2884.88100001094,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-1.5,"process2",0.7,30,1,NA
"18284",1,8,"red","remember","words","red","pumpkin",1479.60600001586,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-2.5,"process3",0.7,30,1,NA
"18284",1,9,"red","process","words","blue","virus",1249.0990000078,"smaller","yes","No",13.547067,"No",5,3950.49300002086,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,10,"red","process","words","blue","sweater",1160.73800001825,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,11,"red","remember","words","red","pipe",1378.41700001595,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-1.5,"process2",0.7,30,1,NA
"18284",1,12,"red","remember","words","red","whale",2188.76400000611,"larger","yes","No",13.547067,"No",3,2591.66300000664,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,13,"red","process","words","blue","bacon",980.442000000898,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",1.5,"remember2",0.7,30,1,NA
"18284",1,14,"red","remember","words","red","crown",1290.92499999527,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,15,"red","remember","words","red","butler",1455.34100002033,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,16,"red","remember","words","red","nest",2151.71599999923,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",1.5,"remember2",0.7,30,1,NA
"18284",1,17,"red","process","words","blue","tower",865.810000000609,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",2.5,"remember3",0.7,30,1,NA
"18284",1,18,"red","remember","words","red","church",1248.57999999894,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,19,"red","remember","words","red","goose",1662.9050000087,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,20,"red","remember","words","red","table",1144.32500002038,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",1.5,"remember2",0.7,30,1,NA
"18284",1,21,"red","process","words","blue","airplane",882.230000010401,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",2.5,"remember3",0.7,30,1,NA
"18284",1,22,"red","remember","words","red","hammer",765.699000009627,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,23,"red","process","words","blue","cabin",967.890000022278,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,24,"red","process","words","blue","flower",927.407999996503,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,25,"red","remember","words","red","casino",968.406000001152,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-1.5,"process2",0.7,30,1,NA
"18284",1,26,"red","process","words","blue","castle",1732.21100000292,"larger","yes","No",13.547067,"No",1,7183.43100000557,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,27,"red","process","words","blue","fort",36.0420000149752,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",1,28,"red","remember","words","red","branch",504.332000004069,"larger","yes","No",13.547067,"No",4,2142.88300001714,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-1.5,"process2",0.7,30,1,NA
"18284",1,29,"red","remember","words","red","statue",915.581000016391,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",1,30,"red","process","words","blue","wolf",720.172000014805,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",1.5,"remember2",0.7,30,1,NA
"18284",2,1,"red","remember","words","red","factory",4619.22200001456,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,0.7,30,1,NA
"18284",2,2,"red","process","words","blue","string",1075.6900000223,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",2,3,"red","remember","words","red","chin",820.06600002019,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",2,4,"red","process","words","blue","glove",2387.01000000915,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",2,5,"red","remember","words","red","taxi",1087.58100002172,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",2,6,"red","process","words","blue","opera",1442.8310000191,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",2,7,"red","process","words","blue","dentist",1347.50300001149,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",2,8,"red","remember","words","red","devil",1447.58000001626,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-1.5,"process2",0.7,30,1,NA
"18284",2,9,"red","process","words","blue","peanut",779.821999994281,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",2,10,"red","process","words","blue","wallet",1720.81699999701,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",2,11,"red","remember","words","red","knife",691.168999997084,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-1.5,"process2",0.7,30,1,NA
"18284",2,12,"red","process","words","blue","robot",888.350000020815,"larger","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.7,30,1,NA
"18284",2,13,"red","process","words","blue","basement",835.875000014494,"smaller","yes","No",13.547067,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.7,30,1,NA
"18284",2,14,"red","remember","words","red","nurse",651.535000005621,"larger","yes","No",13.547067,"No",3,5378.5790000048,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-1.5,"process2",0.7,30,1,NA
