"id","listid","study_position","color_condition","trial_condition","stimulus_condition","presented_color","word1","word2","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","output_pos2","testRT2","acc1","acc2","acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n"
"18466",1,29,"blue","remember","pairs","blue","ocean","lemon",1618.33399999997,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",1,30,"blue","remember","pairs","blue","cocktail","cherry",1763.46100000001,"larger","No","No",17.0760140833333,"Yes",NA,NA,3,1924.88199999998,0,1,0.5,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",1,30,"blue","remember","pairs","blue","cocktail","cherry",1763.46100000001,"larger","No","No",17.0760140833333,"Yes",NA,NA,4,2569.62399999995,0,1,0.5,FALSE,"remember","remember",1.5,"remember2",0.9,20
"18466",2,1,"blue","process","pairs","red","bread","chicken",3006.76700000011,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,NA,NA,NA,NA,0.9,20
"18466",2,2,"blue","process","pairs","red","robin","clown",1362.38699999999,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",2,3,"blue","remember","pairs","blue","apple","universe",877.277999999933,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.9,20
"18466",2,4,"blue","remember","pairs","blue","house","nurse",1329.65700000001,"larger","No","No",17.0760140833333,"Yes",NA,NA,4,2368.56900000013,0,1,0.5,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",2,5,"blue","remember","pairs","blue","liver","diamond",1867.49300000002,"larger","No","No",17.0760140833333,"Yes",NA,NA,5,4716.38500000001,0,1,0.5,FALSE,"remember","remember",1.5,"remember2",0.9,20
"18466",2,6,"blue","remember","pairs","blue","wrist","barn",1466.09999999998,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.9,20
"18466",2,7,"blue","process","pairs","red","goat","cigar",1165.10000000009,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.9,20
"18466",2,8,"blue","remember","pairs","blue","factory","tooth",1672.22999999998,"larger","No","No",17.0760140833333,"Yes",NA,NA,6,2679.27100000007,0,1,0.5,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",2,9,"blue","remember","pairs","blue","valley","badge",1828.66899999999,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",2,10,"blue","process","pairs","red","sheep","blanket",1501.56200000003,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.9,20
"18466",2,11,"blue","remember","pairs","blue","concert","fruit",2645.08000000007,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",2,12,"blue","remember","pairs","blue","sink","pizza",1807.19900000002,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",2,13,"blue","process","pairs","red","pipe","cave",1259.43900000001,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.9,20
"18466",2,14,"blue","process","pairs","red","highway","passport",951.89000000013,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",2,15,"blue","remember","pairs","blue","boot","pilot",1021.1540000001,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.9,20
"18466",2,16,"blue","process","pairs","red","basement","underwear",1095.40099999995,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",2,17,"blue","remember","pairs","blue","beach","clinic",1412.32299999997,"larger","No","No",17.0760140833333,"Yes",1,8639.86399999994,7,2904.25100000016,1,1,1,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",2,18,"blue","process","pairs","red","carpet","bike",1538.73999999999,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",2,19,"blue","remember","pairs","blue","bone","wolf",2193.88699999999,"smaller","No","No",17.0760140833333,"Yes",3,1154.58299999998,2,1360.46900000016,1,1,1,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",2,20,"blue","process","pairs","red","nest","elephant",884.895000000135,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",2,21,"blue","process","pairs","red","pearl","towel",969.702000000048,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",2,22,"blue","remember","pairs","blue","empire","tower",1306.54800000007,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.9,20
"18466",2,23,"blue","remember","pairs","blue","worm","heart",2138.45400000014,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",2,24,"blue","process","pairs","red","opera","curtain",2017.16499999992,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.9,20
"18466",2,25,"blue","process","pairs","red","pole","circus",1265.92400000012,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.9,20
"18466",2,26,"blue","process","pairs","red","statue","brick",1575.61900000006,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.9,20
"18466",2,27,"blue","remember","pairs","blue","monkey","market",1394.02799999993,"smaller","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.9,20
"18466",2,28,"blue","remember","pairs","blue","buffalo","soda",1058.27200000011,"larger","No","No",17.0760140833333,"Yes",8,5998.81500000006,NA,NA,1,0,0.5,FALSE,"remember","remember",0.5,"remember1",0.9,20
"18466",2,29,"blue","process","pairs","red","wallet","medal",1789.49700000009,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.9,20
"18466",2,30,"blue","process","pairs","red","dragon","rabbit",2284.17500000016,"larger","No","No",17.0760140833333,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.9,20
"18470",1,1,"red","process","pairs","blue","monkey","sheep",1347.84499999031,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,NA,NA,NA,NA,0,8
"18470",1,2,"red","process","pairs","blue","underwear","cocktail",1608.78799999836,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",1,3,"red","process","pairs","blue","pilot","chicken",3193.45600000335,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0,8
"18470",1,4,"red","process","pairs","blue","bush","wolf",5162.92499999635,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0,8
"18470",1,5,"red","remember","pairs","red","tooth","universe",1444.12599999111,"smaller","No","No",17.3957768333334,"Yes",NA,NA,1,4017.25199999532,0,1,0.5,FALSE,"process","process",-2.5,"process3",0,8
"18470",1,6,"red","remember","pairs","red","nest","knife",5116.66000000175,"smaller","No","No",17.3957768333334,"Yes",NA,NA,2,3430.14399999927,0,1,0.5,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",1,7,"red","process","pairs","blue","needle","banana",3887.04699999996,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0,8
"18470",1,8,"red","process","pairs","blue","cloud","castle",1564.10099999575,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",1,9,"red","remember","pairs","red","earth","purse",2024.73700000247,"smaller","No","No",17.3957768333334,"Yes",NA,NA,3,2482.60599999328,0,1,0.5,FALSE,"process","process",-1.5,"process2",0,8
"18470",1,10,"red","remember","pairs","red","bible","valley",1956.66999998924,"smaller","No","No",17.3957768333334,"Yes",NA,NA,4,2447.98299999116,0,1,0.5,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",1,11,"red","process","pairs","blue","liver","concert",5311.17699999074,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0,8
"18470",1,12,"red","process","pairs","blue","branch","diamond",1234.26100000294,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",1,13,"red","process","pairs","blue","horn","lemon",1353.4019999934,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0,8
"18470",1,14,"red","process","pairs","blue","string","chin",1290.44299999852,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0,8
"18470",1,15,"red","remember","pairs","red","island","soda",1448.89300000283,"larger","No","No",17.3957768333334,"Yes",5,2396.22099999979,NA,NA,1,0,0.5,FALSE,"process","process",-2.5,"process3",0,8
"18470",1,16,"red","remember","pairs","red","pearl","cabin",4774.36800000106,"smaller","No","No",17.3957768333334,"Yes",NA,NA,6,2418.50099999085,0,1,0.5,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",1,17,"red","process","pairs","blue","waiter","beach",2703.65200000256,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0,8
"18470",1,18,"red","remember","pairs","red","finger","boot",1556.1509999964,"larger","No","No",17.3957768333334,"Yes",7,2696.07699999819,NA,NA,1,0,0.5,FALSE,"process","process",-0.5,"process1",0,8
"18470",1,19,"red","remember","pairs","red","house","dentist",2997.50299999071,"smaller","No","No",17.3957768333334,"Yes",NA,NA,8,2713.93099999905,0,1,0.5,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",1,20,"red","remember","pairs","red","wallet","bucket",2485.09999998956,"smaller","No","No",17.3957768333334,"Yes",NA,NA,9,2572.11900000239,0,1,0.5,FALSE,"remember","remember",1.5,"remember2",0,8
"18470",1,21,"red","remember","pairs","red","penny","lawn",3752.12499999686,"larger","No","No",17.3957768333334,"Yes",10,4187.70899999072,NA,NA,1,0,0.5,FALSE,"remember","remember",2.5,"remember3",0,8
"18470",1,22,"red","process","pairs","blue","cave","basket",1655.65299999167,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0,8
"18470",1,23,"red","remember","pairs","red","tire","sink",1716.61399999808,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",1,24,"red","remember","pairs","red","curtain","pumpkin",1772.47699999,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",1,25,"red","remember","pairs","red","satellite","taxi",3325.26400000189,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0,8
"18470",1,26,"red","remember","pairs","red","lawyer","lion",2974.4719999982,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0,8
"18470",1,27,"red","process","pairs","blue","whistle","planet",2590.12900000007,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0,8
"18470",1,28,"red","process","pairs","blue","towel","steak",3147.02699999732,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",1,29,"red","process","pairs","blue","butler","flower",1202.139000002,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0,8
"18470",1,30,"red","remember","pairs","red","costume","turtle",1541.62099999265,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0,8
"18470",2,1,"red","process","pairs","blue","knee","badge",2025.91900000302,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,NA,NA,NA,NA,0,8
"18470",2,2,"red","remember","pairs","red","rabbit","basement",902.457999993116,"smaller","No","No",17.3957768333334,"Yes",NA,NA,1,4295.64100000006,0,1,0.5,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,3,"red","process","pairs","blue","skull","ocean",2812.47400000307,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,4,"red","process","pairs","blue","pistol","bike",980.933999994886,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,5,"red","remember","pairs","red","bedroom","virus",940.728999992018,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0,8
"18470",2,6,"red","process","pairs","blue","hammer","fruit",5491.09199999087,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,7,"red","remember","pairs","red","crown","phone",2095.67700000177,"smaller","No","No",17.3957768333334,"Yes",4,4190.18799999601,2,3453.51099999354,1,1,1,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,8,"red","process","pairs","blue","pipe","tank",6111.29299999925,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,9,"red","process","pairs","blue","carpet","peanut",2082.94899999921,"smaller","No","No",17.3957768333334,"Yes",NA,NA,5,2845.27399999264,0,1,0.5,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,10,"red","remember","pairs","red","lamp","passport",792.379999996512,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0,8
"18470",2,11,"red","process","pairs","blue","pole","dessert",1407.65899999591,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,12,"red","remember","pairs","red","frog","doctor",4414.63100000005,"smaller","No","No",17.3957768333334,"Yes",6,2297.99000000069,NA,NA,1,0,0.5,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,13,"red","process","pairs","blue","goat","table",3569.15099999856,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,14,"red","remember","pairs","red","heart","sweater",886.529999997816,"smaller","No","No",17.3957768333334,"Yes",7,3220.2639999924,NA,NA,1,0,0.5,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,15,"red","process","pairs","blue","pillow","horse",3673.64999999374,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,16,"red","remember","pairs","red","devil","soldier",1246.96899999713,"smaller","No","No",17.3957768333334,"Yes",8,2806.51300000108,NA,NA,1,0,0.5,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,17,"red","remember","pairs","red","wrist","statue",3854.55299999157,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,18,"red","remember","pairs","red","casino","tower",2378.84899999772,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0,8
"18470",2,19,"red","process","pairs","blue","toast","tunnel",3210.30799998948,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0,8
"18470",2,20,"red","process","pairs","blue","highway","belt",1008.57799999148,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,21,"red","remember","pairs","red","apple","opera",1654.02500000119,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0,8
"18470",2,22,"red","process","pairs","blue","worm","couch",2419.75100000051,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,23,"red","remember","pairs","red","jewelry","cage",5688.0979999972,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,24,"red","remember","pairs","red","tiger","spider",4026.34699999611,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,25,"red","remember","pairs","red","school","tent",2442.32300000172,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0,8
"18470",2,26,"red","remember","pairs","red","forest","eagle",5141.26599999529,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0,8
"18470",2,27,"red","process","pairs","blue","cookie","pizza",2036.6040000018,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0,8
"18470",2,28,"red","remember","pairs","red","child","garden",904.164999989793,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18470",2,29,"red","process","pairs","blue","jeep","market",2991.40099999751,"smaller","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0,8
"18470",2,30,"red","process","pairs","blue","buffalo","circus",1145.60399999225,"larger","No","No",17.3957768333334,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0,8
"18471",1,1,"blue","remember","pairs","blue","corn","pumpkin",2031.37900000016,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,NA,NA,NA,NA,0.933333333333333,15
"18471",1,2,"blue","process","pairs","red","casino","tank",3121.57199999999,"larger","No","No",17.6481276666667,"Yes",NA,NA,1,5361.84799999977,0,1,0.5,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",1,3,"blue","remember","pairs","blue","satellite","towel",3349.4939999996,"larger","No","No",17.6481276666667,"Yes",3,4067.06799999974,NA,NA,1,0,0.5,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",1,4,"blue","process","pairs","red","dragon","jeep",6560.75499999931,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",1,5,"blue","remember","pairs","blue","lawn","statue",4334.34899999935,"larger","No","No",17.6481276666667,"Yes",5,9043.4669999996,NA,NA,1,0,0.5,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",1,6,"blue","process","pairs","red","whale","underwear",3264.69599999988,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",1,7,"blue","process","pairs","red","bowl","surgeon",1978.59199999931,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",1,8,"blue","remember","pairs","blue","shark","sweater",2105.21999999939,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"18471",1,9,"blue","remember","pairs","blue","tiger","child",2070.07599999939,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",1,10,"blue","remember","pairs","blue","bush","priest",4036.72500000012,"larger","No","No",17.6481276666667,"Yes",4,4682.40999999957,NA,NA,1,0,0.5,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"18471",1,11,"blue","process","pairs","red","concert","costume",2508.45299999995,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.933333333333333,15
"18471",1,12,"blue","process","pairs","red","pistol","clinic",1600.87099999952,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",1,13,"blue","process","pairs","red","basket","factory",2422.25100000016,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"18471",1,14,"blue","remember","pairs","blue","diamond","jungle",3032.386,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"18471",1,15,"blue","process","pairs","red","stairs","buffalo",2967.68299999973,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",1,16,"blue","remember","pairs","blue","dog","horse",1518.82799999951,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",1,17,"blue","remember","pairs","blue","shotgun","wrist",4648.56099999935,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",1,18,"blue","remember","pairs","blue","badge","goat",2870.16699999984,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"18471",1,19,"blue","remember","pairs","blue","belt","island",1887.12399999984,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.933333333333333,15
"18471",1,20,"blue","process","pairs","red","barrel","empire",1673.34599999967,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.933333333333333,15
"18471",1,21,"blue","remember","pairs","blue","dice","garden",3768.25999999943,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",1,22,"blue","remember","pairs","blue","tent","tire",2753.76600000012,"larger","No","No",17.6481276666667,"Yes",2,3082.38599999994,NA,NA,1,0,0.5,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",1,23,"blue","process","pairs","red","butler","elevator",2464.94899999985,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"18471",1,24,"blue","process","pairs","red","needle","bedroom",6539.51999999944,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",1,25,"blue","process","pairs","red","church","cigar",1524.717,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"18471",1,26,"blue","process","pairs","red","lawyer","tower",3422.30099999986,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"18471",1,27,"blue","remember","pairs","blue","pipe","liver",5608.65599999932,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"18471",1,28,"blue","process","pairs","red","library","forest",1944.66299999942,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",1,29,"blue","remember","pairs","blue","table","couch",4410.6759999994,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",1,30,"blue","process","pairs","red","flower","goose",2108.26299999992,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",2,1,"blue","process","pairs","red","bone","guitar",2387.09099999955,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,NA,NA,NA,NA,0.933333333333333,15
"18471",2,2,"blue","process","pairs","red","boot","virus",1884.17199999955,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",2,3,"blue","remember","pairs","blue","lamp","banana",1858.10799999954,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"18471",2,4,"blue","remember","pairs","blue","barn","spider",1940.08700000006,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",2,5,"blue","process","pairs","red","ocean","devil",1341.49700000009,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.933333333333333,15
"18471",2,6,"blue","process","pairs","red","bucket","steak",2497.07399999944,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",2,7,"blue","remember","pairs","blue","potato","knife",2221.53099999984,"larger","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"18471",2,8,"blue","process","pairs","red","cocktail","bike",1354.85300000012,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
"18471",2,9,"blue","process","pairs","red","apple","clown",1305.86399999971,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.933333333333333,15
"18471",2,10,"blue","process","pairs","red","purse","monkey",3270.14399999951,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.933333333333333,15
"18471",2,11,"blue","remember","pairs","blue","frog","pole",2167.78100000019,"smaller","No","No",17.6481276666667,"Yes",NA,NA,2,5656.84600000025,0,1,0.5,FALSE,"process","process",-2.5,"process3",0.933333333333333,15
"18471",2,12,"blue","remember","pairs","blue","chair","nanny",2814.90099999949,"smaller","No","No",17.6481276666667,"Yes",NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.933333333333333,15
