"id","listid","study_position","color_condition","trial_condition","stimulus_condition","presented_color","word1","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","tested_word_left","tested_word_right","recog_response","recogRT","old_pos","recog_pos","recog_acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n"
"18225",3,6,"red","process","words","blue","passport",931.216000015964,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"passport","pipe","left",1652.82899999502,"left",20,1,FALSE,"process","process",-2.5,"process3",0.774193548387097,31
"18225",3,7,"red","process","words","blue","potato",949.22799999686,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"finger","potato","right",1992.08500001149,"right",1,1,FALSE,"process","process",-2.5,"process3",0.774193548387097,31
"18225",3,8,"red","process","words","blue","nanny",1076.83799999475,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"nanny","boot","left",4592.35099999572,"left",19,1,FALSE,"process","process",-2.5,"process3",0.774193548387097,31
"18225",3,9,"red","process","words","blue","apple",744.502000009874,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"cigar","apple","left",2833.61399999459,"right",27,0,FALSE,"process","process",-2.5,"process3",0.774193548387097,31
"18225",3,10,"red","remember","words","red","bush",1068.0700000067,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"horn","bush","right",1390.00100001541,"right",11,1,FALSE,"process","process",-2.5,"process3",0.774193548387097,31
"18225",3,11,"red","remember","words","red","highway",1776.64399999892,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"sink","highway","right",952.945999997435,"right",25,1,FALSE,"remember","remember",0.5,"remember1",0.774193548387097,31
"18225",3,12,"red","remember","words","red","universe",1392.45100001188,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"chin","universe","right",1168.27800000948,"right",21,1,FALSE,"remember","remember",1.5,"remember2",0.774193548387097,31
"18225",3,13,"red","process","words","blue","market",1338.29100001045,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"crown","market","right",1082.38100000832,"right",22,1,FALSE,"remember","remember",2.5,"remember3",0.774193548387097,31
"18225",3,14,"red","process","words","blue","church",878.6700000118,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"church","pill","left",1717.81700000796,"left",2,1,FALSE,"process","process",-0.5,"process1",0.774193548387097,31
"18225",3,15,"red","process","words","blue","nail",619.258999993792,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"nail","soda","left",1237.76000000257,"left",3,1,FALSE,"process","process",-1.5,"process2",0.774193548387097,31
"18225",3,16,"red","process","words","blue","towel",752.764999997104,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"bike","towel","right",1292.02100000018,"right",4,1,FALSE,"process","process",-2.5,"process3",0.774193548387097,31
"18225",3,17,"red","remember","words","red","tiger",1825.00899999996,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"tiger","empire","left",1157.7529999963,"left",28,1,FALSE,"process","process",-2.5,"process3",0.774193548387097,31
"18225",3,18,"red","process","words","blue","cocktail",2477.36100001342,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"cocktail","steak","left",899.850999994786,"left",7,1,FALSE,"remember","remember",0.5,"remember1",0.774193548387097,31
"18225",3,19,"red","process","words","blue","pistol",618.588000003831,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"pistol","carpet","left",1027.21899999608,"left",6,1,FALSE,"process","process",-0.5,"process1",0.774193548387097,31
"18225",3,20,"red","remember","words","red","school",721.970000007888,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"badge","school","right",1031.18400002201,"right",5,1,FALSE,"process","process",-1.5,"process2",0.774193548387097,31
"18225",3,21,"red","remember","words","red","factory",1199.94600000815,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"factory","buffalo","left",1199.57200001937,"left",23,1,FALSE,"remember","remember",0.5,"remember1",0.774193548387097,31
"18225",3,22,"red","remember","words","red","lawn",1727.48300000501,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"harbor","lawn","right",1340.08799999952,"right",26,1,FALSE,"remember","remember",1.5,"remember2",0.774193548387097,31
"18225",3,23,"red","remember","words","red","glove",982.609999994515,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"glove","waiter","left",1048.0040000024,"left",15,1,FALSE,"remember","remember",2.5,"remember3",0.774193548387097,31
"18225",3,24,"red","process","words","blue","tower",1497.21800001955,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"tower","garden","left",2241.745999999,"left",16,1,FALSE,"remember","remember",2.5,"remember3",0.774193548387097,31
"18225",3,25,"red","remember","words","red","curtain",1220.79100001033,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"coast","curtain","right",1166.59200001392,"right",18,1,FALSE,"process","process",-0.5,"process1",0.774193548387097,31
"18225",3,26,"red","remember","words","red","knife",1328.21800000826,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"taxi","knife","right",1073.14000001503,"right",17,1,FALSE,"remember","remember",0.5,"remember1",0.774193548387097,31
"18225",3,27,"red","remember","words","red","casino",1817.4750000108,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"casino","stairs","left",945.550000016578,"left",30,1,FALSE,"remember","remember",1.5,"remember2",0.774193548387097,31
"18225",3,28,"red","remember","words","red","basement",1479.33000002115,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"jungle","basement","right",976.363000010257,"right",9,1,FALSE,"remember","remember",2.5,"remember3",0.774193548387097,31
"18225",3,29,"red","process","words","blue","worm",946.300000002258,"smaller","No","No",14.6449940000001,"Yes",NA,NA,0,"worm","virus","left",1494.82900001877,"left",13,1,FALSE,"remember","remember",2.5,"remember3",0.774193548387097,31
"18225",3,30,"red","remember","words","red","castle",843.966000002692,"larger","No","No",14.6449940000001,"Yes",NA,NA,0,"castle","needle","left",920.872000001022,"left",8,1,FALSE,"process","process",-0.5,"process1",0.774193548387097,31
"18229",1,1,"blue","process","words","red","lawn",1975.16200000889,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.975,40
"18229",1,2,"blue","remember","words","blue","sandwich",2077.13799996857,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",1,3,"blue","process","words","red","beach",2014.81700002064,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",1,4,"blue","process","words","red","carpet",1650.48899997983,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",1,5,"blue","remember","words","blue","rabbit",1581.86099999107,"larger","No","No",16.667664583333,"Yes",4,1064.76700000861,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",1,6,"blue","remember","words","blue","child",2171.14200002374,"larger","No","No",16.667664583333,"Yes",3,1051.8870000047,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",1,7,"blue","process","words","red","bridge",1105.01799999655,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",1,8,"blue","process","words","red","barn",929.949999989854,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",1,9,"blue","remember","words","blue","bacon",1032.99699998551,"smaller","No","No",16.667664583333,"Yes",5,1645.99699997233,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",1,10,"blue","process","words","red","fruit",5292.39299997289,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",1,11,"blue","remember","words","blue","barrel",1213.40499999528,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",1,12,"blue","remember","words","blue","cigar",1441.61900001048,"smaller","No","No",16.667664583333,"Yes",9,2306.73599999346,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",1,13,"blue","process","words","red","waiter",1492.82099999418,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",1,14,"blue","process","words","red","bedroom",3070.50600001318,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",1,15,"blue","remember","words","blue","statue",944.624999989261,"larger","No","No",16.667664583333,"Yes",8,1711.14099998609,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",1,16,"blue","remember","words","blue","robin",2095.43899998773,"smaller","No","No",16.667664583333,"Yes",12,5250.68900000269,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",1,17,"blue","remember","words","blue","valley",1089.03100001693,"larger","No","No",16.667664583333,"Yes",2,2305.33399998397,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",1,18,"blue","remember","words","blue","string",4154.34699997684,"smaller","No","No",16.667664583333,"Yes",13,3039.19899998541,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",1,19,"blue","remember","words","blue","monkey",3200.45300001756,"larger","No","No",16.667664583333,"Yes",1,3476.04000002384,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",1,20,"blue","process","words","red","shotgun",2541.56300001423,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",1,21,"blue","remember","words","blue","jeep",3580.47499997029,"larger","No","No",16.667664583333,"Yes",6,2292.01699999662,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",1,22,"blue","process","words","red","tire",1458.16100002208,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",1,23,"blue","process","words","red","flower",2532.86599997856,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",1,24,"blue","process","words","red","horse",1267.94999998284,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",1,25,"blue","remember","words","blue","pole",1582.18100001168,"larger","No","No",16.667664583333,"Yes",10,2013.67899997259,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",1,26,"blue","process","words","red","worm",4363.21400001983,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",1,27,"blue","remember","words","blue","railroad",1969.12099997315,"larger","No","No",16.667664583333,"Yes",11,1658.3130000059,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",1,28,"blue","remember","words","blue","doctor",2615.47099999496,"larger","No","No",16.667664583333,"Yes",7,1207.78499998624,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",1,29,"blue","process","words","red","boot",2539.80399999348,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",1,30,"blue","process","words","red","pill",1066.85899997334,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",2,1,"blue","remember","words","blue","diamond",1566.96000000631,"smaller","No","No",16.667664583333,"Yes",11,1415.97400001925,1,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.975,40
"18229",2,2,"blue","process","words","red","needle",1052.90699997038,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",2,3,"blue","process","words","red","wolf",999.585999996169,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",2,4,"blue","process","words","red","eagle",1132.5870000227,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",2,5,"blue","remember","words","blue","jewelry",1179.58199998725,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",2,6,"blue","remember","words","blue","pearl",816.845999970217,"smaller","No","No",16.667664583333,"Yes",12,1451.12099999562,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",2,7,"blue","process","words","red","pumpkin",773.178999977361,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",2,8,"blue","process","words","red","elephant",1203.29300001694,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",2,9,"blue","process","words","red","bread",1183.25700000755,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",2,10,"blue","remember","words","blue","frog",756.45699998847,"smaller","No","No",16.667664583333,"Yes",2,935.730999980588,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",2,11,"blue","remember","words","blue","bible",1411.84600000008,"larger","No","No",16.667664583333,"Yes",9,1148.6869999785,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",2,12,"blue","process","words","red","chicken",1176.33599998185,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",2,13,"blue","process","words","red","pizza",1374.27799998154,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",2,14,"blue","process","words","red","heart",1076.30499997275,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",2,15,"blue","process","words","red","blanket",934.308999976318,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",2,16,"blue","remember","words","blue","planet",821.838000018557,"larger","No","No",16.667664583333,"Yes",1,3300.31200000725,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",2,17,"blue","process","words","red","bride",1857.59099997429,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",2,18,"blue","process","words","red","couch",876.427000014228,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",2,19,"blue","remember","words","blue","guitar",973.912999989931,"larger","No","No",16.667664583333,"Yes",3,945.48399998981,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",2,20,"blue","remember","words","blue","bike",860.114999999525,"larger","No","No",16.667664583333,"Yes",13,4480.29600002489,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",2,21,"blue","process","words","red","surgeon",2678.76000000327,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",2,22,"blue","process","words","red","lamp",1736.97400001495,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",2,23,"blue","remember","words","blue","virus",935.787000006065,"smaller","No","No",16.667664583333,"Yes",8,2231.34800001292,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",2,24,"blue","remember","words","blue","dentist",1015.13500001712,"larger","No","No",16.667664583333,"Yes",4,1612.16699998186,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",2,25,"blue","remember","words","blue","dog",1723.39999999187,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",2,26,"blue","remember","words","blue","penny",2091.33700001822,"smaller","No","No",16.667664583333,"Yes",5,827.493999978877,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",2,27,"blue","remember","words","blue","hammer",765.080999984057,"larger","No","No",16.667664583333,"Yes",7,1700.25799996906,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",2,28,"blue","process","words","red","robot",2082.80700001214,"larger","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",2,29,"blue","remember","words","blue","phone",1964.17599997309,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",2,30,"blue","remember","words","blue","soda",1506.29100001603,"smaller","No","No",16.667664583333,"Yes",6,745.800999972154,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",3,1,"blue","remember","words","blue","ocean",1084.19600001653,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"ocean","chin","left",806.226999989827,"left",16,1,FALSE,NA,NA,NA,NA,0.975,40
"18229",3,2,"blue","process","words","red","basement",1245.07699999411,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"basement","peanut","left",962.151000011014,"left",30,1,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",3,3,"blue","remember","words","blue","sheep",1088.90500002401,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"finger","sheep","right",888.620000008377,"right",23,1,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",3,4,"blue","process","words","red","harbor",850.444999991567,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"turtle","harbor","right",1085.11799997452,"right",17,1,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",3,5,"blue","remember","words","blue","mouse",861.199000020861,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"costume","mouse","right",948.311000012443,"right",24,1,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",3,6,"blue","process","words","red","house",1287.5840000076,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"forest","house","right",1602.15699998848,"right",22,1,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",3,7,"blue","remember","words","blue","table",945.015000010724,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"table","nest","left",1266.52699996927,"left",19,1,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",3,8,"blue","process","words","red","glove",832.294999977225,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"orange","glove","right",2246.69800001895,"right",8,1,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",3,9,"blue","process","words","red","newspaper",1115.10299997777,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"pillow","newspaper","right",2647.50700001849,"right",2,1,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",3,10,"blue","process","words","red","sweater",987.853999987361,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"sweater","clinic","left",2178.76300000784,"left",9,1,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",3,11,"blue","remember","words","blue","dessert",3185.0219999901,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"dessert","chair","left",845.311999999569,"left",29,1,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",3,12,"blue","remember","words","blue","island",1894.63399998343,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"island","devil","left",830.598000022583,"left",12,1,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",3,13,"blue","remember","words","blue","lemon",799.51799998444,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"elevator","lemon","right",1203.49399998621,"right",21,1,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",3,14,"blue","remember","words","blue","library",2292.68500002159,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"library","market","left",901.367999968701,"left",1,1,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",3,15,"blue","process","words","red","whistle",2269.69499999366,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"whistle","piano","left",1657.43799998728,"left",15,1,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",3,16,"blue","process","words","red","curtain",1311.85800001537,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"sink","curtain","right",891.324000007706,"right",11,1,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",3,17,"blue","process","words","red","satellite",896.160999995656,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"satellite","universe","left",772.318000015686,"left",3,1,FALSE,"process","process",-1.5,"process2",0.975,40
"18229",3,18,"blue","process","words","red","palace",1424.31799999438,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"palace","purse","left",2086.27800000762,"left",6,1,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",3,19,"blue","process","words","red","tank",723.947000009124,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"tank","bucket","left",1162.80499999179,"left",10,1,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",3,20,"blue","process","words","red","underwear",2260.32599999069,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"underwear","dice","left",1931.56299997354,"left",13,1,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",3,21,"blue","process","words","red","wrist",1151.1269999725,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"wrist","pipe","left",741.023999977042,"left",5,1,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",3,22,"blue","remember","words","blue","brain",1821.59599997813,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"knife","brain","right",1458.74500001851,"right",27,1,FALSE,"process","process",-2.5,"process3",0.975,40
"18229",3,23,"blue","remember","words","blue","cocktail",857.606999996933,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"priest","cocktail","right",1370.42399999429,"right",26,1,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",3,24,"blue","remember","words","blue","empire",1196.52499999478,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"tiger","empire","right",904.57500000624,"right",18,1,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",3,25,"blue","process","words","red","cherry",696.669999981183,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"casino","cherry","left",1845.25999999768,"right",25,0,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",3,26,"blue","remember","words","blue","bone",2168.47300001688,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"lion","bone","right",1036.65399997856,"right",14,1,FALSE,"process","process",-0.5,"process1",0.975,40
"18229",3,27,"blue","remember","words","blue","clown",1399.30400000431,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"fort","clown","right",2055.02799999982,"right",20,1,FALSE,"remember","remember",0.5,"remember1",0.975,40
"18229",3,28,"blue","remember","words","blue","castle",1803.36499998951,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"factory","castle","right",1014.78499997372,"right",28,1,FALSE,"remember","remember",1.5,"remember2",0.975,40
"18229",3,29,"blue","remember","words","blue","earth",2087.83099999977,"larger","No","No",16.667664583333,"Yes",NA,NA,0,"earth","school","left",857.585999972303,"left",7,1,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18229",3,30,"blue","process","words","red","banana",1281.36700000474,"smaller","No","No",16.667664583333,"Yes",NA,NA,0,"banana","highway","left",756.543000003672,"left",4,1,FALSE,"remember","remember",2.5,"remember3",0.975,40
"18230",1,1,"blue","process","words","red","heart",3337,"smaller","No","Yes",15.0733333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,0.948717948717949,39
"18230",1,2,"blue","process","words","red","orange",2110,"smaller","No","Yes",15.0733333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.948717948717949,39
"18230",1,3,"blue","process","words","red","apple",1109.00000000001,"smaller","No","Yes",15.0733333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-1.5,"process2",0.948717948717949,39
"18230",1,4,"blue","remember","words","blue","knife",923,"smaller","No","Yes",15.0733333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-2.5,"process3",0.948717948717949,39
"18230",1,5,"blue","remember","words","blue","pearl",4114,"smaller","No","Yes",15.0733333333333,"Yes",1,2788,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.948717948717949,39
"18230",1,6,"blue","remember","words","blue","flower",1302,"smaller","No","Yes",15.0733333333333,"Yes",2,2122,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",1.5,"remember2",0.948717948717949,39
"18230",1,7,"blue","process","words","red","blanket",679,"smaller","No","Yes",15.0733333333333,"Yes",3,1595,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",2.5,"remember3",0.948717948717949,39
"18230",1,8,"blue","remember","words","blue","passport",1700,"smaller","No","Yes",15.0733333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.948717948717949,39
"18230",1,9,"blue","remember","words","blue","phone",999,"smaller","No","Yes",15.0733333333333,"Yes",4,2353,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",0.5,"remember1",0.948717948717949,39
"18230",1,10,"blue","remember","words","blue","horn",763,"smaller","No","Yes",15.0733333333333,"Yes",5,1058,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",1.5,"remember2",0.948717948717949,39
"18230",1,11,"blue","process","words","red","wallet",1666,"smaller","No","Yes",15.0733333333333,"Yes",6,1964,1,NA,NA,NA,NA,NA,NA,NA,TRUE,"remember","remember",2.5,"remember3",0.948717948717949,39
"18230",1,12,"blue","process","words","red","jewelry",2191,"smaller","No","Yes",15.0733333333333,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,"process","process",-0.5,"process1",0.948717948717949,39
