"id","listid","study_position","color_condition","trial_condition","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT","acc","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","X","larger_p","sizeRT","size_group","lp_prioritem1","lp_prioritem","sizeg_prioritem1","sizeg_prioritem","size_diff"
"19120",2,27,"red","process","blue","monkey",862.829999836977,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",104,"0.93",1498.48149994938,"2","0.16","0.16","0","0",2
"19120",2,28,"red","remember","red","whale",2429.5249997772,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",175,"0.95",1533.23600000178,"2","0.93","0.93","2","2",0
"19120",2,29,"red","remember","red","frog",1109.03899994947,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",75,"0.07",1481.0869999952,"0","0.95","0.95","2","2",-2
"19120",2,30,"red","remember","red","soda",1553.71899994067,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",147,"0.1",1583.08849999862,"0","0.07","0.07","0","0",0
"19120",3,1,"red","remember","red","church",1234.35099965404,"larger","No","No","Yes",NA,NA,0,NA,NA,NA,NA,42,"0.98",1307.02500012465,"2",NA,NA,"0","0",2
"19120",3,2,"red","remember","red","railroad",1582.06399979559,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",135,"0.93",1486.95099999735,"2","0.98","0.98","2","2",0
"19120",3,3,"red","process","blue","potato",906.123999896343,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",130,"0.07",1408.5515000009,"0","0.93","0.93","2","2",-2
"19120",3,4,"red","process","blue","cigar",2188.23800004891,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",43,"0.07",1341.09999999951,"0","0.07","0.07","0","0",0
"19120",3,5,"red","remember","red","boot",2490.95999974827,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",17,"0.33",2505.75500000024,"1","0.07","0.07","0","0",1
"19120",3,6,"red","process","blue","statue",1934.41599982814,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",151,"0.96",1537.21900002076,"2","0.33","0.33","1","1",1
"19120",3,7,"red","remember","red","worm",917.119000051054,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",179,"0.04",1334.6285000018,"0","0.96","0.96","2","2",-2
"19120",3,8,"red","process","blue","eagle",1809.85499964119,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",65,"0.82",1791.70799999807,"2","0.04","0.04","0","0",2
"19120",3,9,"red","remember","red","taxi",1346.34299968556,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",158,"0.97",1475.3650000044,"2","0.82","0.82","2","2",0
"19120",3,10,"red","remember","red","robin",1222.35999997321,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",137,"0.14",1561.00450000359,"0","0.97","0.97","2","2",-2
"19120",3,11,"red","remember","red","fruit",1368.31999998586,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",76,"0.08",1500.67200000077,"0","0.14","0.14","0","0",0
"19120",3,12,"red","remember","red","bush",3695.93599979312,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",28,"0.87",1690.481999999,"2","0.08","0.08","0","0",2
"19120",3,13,"red","remember","red","pumpkin",1089.23499988532,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",132,"0.83",1717.0950000062,"2","0.87","0.87","2","2",0
"19120",3,14,"red","remember","red","table",2267.18700003193,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",156,"0.94",1478.23850001189,"2","0.83","0.83","2","2",0
"19120",3,15,"red","remember","red","chin",3724.48399978958,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",41,"0.05",1418.42650003088,"0","0.94","0.94","2","2",-2
"19120",3,16,"red","process","blue","soldier",3342.48299993668,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",148,"0.9",1370.8480000837,"2","0.05","0.05","0","0",2
"19120",3,17,"red","process","blue","chair",3979.92999993043,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",37,"0.96",1689.08199999877,"2","0.9","0.9","2","2",0
"19120",3,18,"red","remember","red","corn",1087.99599994521,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",52,"0.04",1658.43100017403,"0","0.96","0.96","2","2",-2
"19120",3,19,"red","process","blue","sheep",1764.13399972883,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",143,"0.97",1454.98,"2","0.04","0.04","0","0",2
"19120",3,20,"red","process","blue","coast",1717.26599983836,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",48,"0.97",1531.26000000001,"2","0.97","0.97","2","2",0
"19120",3,21,"red","remember","red","hammer",773.3499997115,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",82,"0.24",1560.7815000547,"1","0.97","0.97","2","2",-1
"19120",3,22,"red","process","blue","valley",1213.24399970658,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",171,"0.96",1426.19250004651,"2","0.24","0.24","1","1",1
"19120",3,23,"red","process","blue","branch",1251.8520000471,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",20,"0.54",2299.08099987504,"1","0.96","0.96","2","2",-1
"19120",3,24,"red","process","blue","jungle",2057.32600005635,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",92,"0.96",1400.17550000636,"2","0.54","0.54","1","1",1
"19120",3,25,"red","remember","red","bowl",862.521999880788,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",18,"0.17",1661.06599995529,"0","0.96","0.96","2","2",-2
"19120",3,26,"red","remember","red","beach",863.143999961903,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",10,"0.94",1510.96449998506,"2","0.17","0.17","0","0",2
"19120",3,27,"red","process","blue","horse",730.185999784502,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",87,"0.96",1394.81150000085,"2","0.94","0.94","2","2",0
"19120",3,28,"red","process","blue","barn",1195.21699964569,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",6,"0.97",1345.87250000202,"2","0.96","0.96","2","2",0
"19120",3,29,"red","process","blue","nail",853.373999657226,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",106,"0.01",1386.37899997761,"0","0.97","0.97","2","2",-2
"19120",3,30,"red","process","blue","pillow",727.960999918636,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",123,"0.86",1649.6580000196,"2","0.01","0.01","0","0",2
"19122",1,1,"blue","remember","blue","library",5763,"smaller","No","No","No",1,3040,1,NA,NA,NA,NA,99,"0.99",1293.25799999398,"2",NA,NA,"2","2",0
"19122",1,2,"blue","remember","blue","rabbit",2821,"smaller","No","No","No",8,8854,1,"remember","remember",0.5,"remember1",134,"0.4",1743.23900000006,"1","0.99","0.99","2","2",-1
"19122",1,3,"blue","remember","blue","beach",2322.00000000001,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",10,"0.94",1510.96449998506,"2","0.4","0.4","1","1",1
"19122",1,4,"blue","remember","blue","coast",5618,"larger","No","No","No",3,1915,1,"remember","remember",2.5,"remember3",48,"0.97",1531.26000000001,"2","0.94","0.94","2","2",0
"19122",1,5,"blue","process","red","shark",2393,"smaller","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",142,"0.89",1310.53000000081,"2","0.97","0.97","2","2",0
"19122",1,6,"blue","remember","blue","purse",2451,"smaller","No","No","No",9,3855,1,"process","process",-0.5,"process1",133,"0.14",1783.37199999322,"0","0.89","0.89","2","2",-2
"19122",1,7,"blue","process","red","soldier",3634.00000000001,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",148,"0.9",1370.8480000837,"2","0.14","0.14","0","0",2
"19122",1,8,"blue","process","red","devil",5073,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",59,"0.89",1617.07800001028,"2","0.9","0.9","2","2",0
"19122",1,9,"blue","remember","blue","bible",2654,"larger","No","No","No",NA,NA,0,"process","process",-1.5,"process2",13,"0.16",1532.05599990091,"0","0.89","0.89","2","2",-2
"19122",1,10,"blue","process","red","toast",2676,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",162,"0.03",1453.02800001146,"0","0.16","0.16","0","0",0
"19122",1,11,"blue","process","red","sheep",2178,"larger","No","No","No",2,1448,1,"process","process",-0.5,"process1",143,"0.97",1454.98,"2","0.03","0.03","0","0",2
"19122",1,12,"blue","process","red","ocean",1829.00000000003,"larger","No","No","No",NA,NA,0,"process","process",-1.5,"process2",112,"0.96",1456.75249996094,"2","0.97","0.97","2","2",0
"19122",1,13,"blue","process","red","market",3949,"larger","No","No","No",NA,NA,0,"process","process",-2.5,"process3",102,"0.94",1544.57949999976,"2","0.96","0.96","2","2",0
"19122",1,14,"blue","remember","blue","highway",3729,"larger","No","No","No",5,2106.00000000006,1,"process","process",-2.5,"process3",85,"0.98",1476.07400011027,"2","0.94","0.94","2","2",0
"19122",1,15,"blue","remember","blue","tent",3667,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",159,"0.91",1397.86800000857,"2","0.98","0.98","2","2",0
"19122",1,16,"blue","process","red","orange",2082,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",114,"0",1389.25200000464,"0","0.91","0.91","2","2",-2
"19122",1,17,"blue","process","red","cloud",1738.00000000003,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",46,"0.89",1543.56900000002,"2","0","0","0","0",2
"19122",1,18,"blue","remember","blue","chair",2502,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",37,"0.96",1689.08199999877,"2","0.89","0.89","2","2",0
"19122",1,19,"blue","process","red","chicken",1592,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",39,"0.71",1902.48100000221,"1","0.96","0.96","2","2",-1
"19122",1,20,"blue","process","red","pipe",2458,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",125,"0.34",1750.15300000925,"1","0.71","0.71","1","1",0
"19122",1,21,"blue","remember","blue","chin",1144,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",41,"0.05",1418.42650003088,"0","0.34","0.34","1","1",-1
"19122",1,22,"blue","process","red","steak",5716,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",152,"0.06",1581.15450007926,"0","0.05","0.05","0","0",0
"19122",1,23,"blue","remember","blue","elevator",5679,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",68,"0.99",1494.99999999994,"2","0.06","0.06","0","0",2
"19122",1,24,"blue","process","red","liver",2036,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",101,"0.21",2143.48499999885,"1","0.99","0.99","2","2",-1
"19122",1,25,"blue","remember","blue","robin",6923.00000000003,"smaller","No","No","No",6,2304,1,"process","process",-0.5,"process1",137,"0.14",1561.00450000359,"0","0.21","0.21","1","1",-1
"19122",1,26,"blue","process","red","medal",3092,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",103,"0.1",1445.23599997174,"0","0.14","0.14","0","0",0
"19122",1,27,"blue","remember","blue","bone",4745.00000000003,"smaller","No","No","No",7,2188,1,"process","process",-0.5,"process1",16,"0.27",1787.56600000022,"1","0.1","0.1","0","0",1
"19122",1,28,"blue","remember","blue","needle",2043.00000000003,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",108,"0.05",1495.27299999981,"0","0.27","0.27","1","1",-1
"19122",1,29,"blue","remember","blue","harbor",3066,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",83,"0.93",1517.43300003931,"2","0.05","0.05","0","0",2
"19122",1,30,"blue","process","red","glove",7712,"smaller","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",78,"0.05",1872.6590000171,"0","0.93","0.93","2","2",-2
"19122",2,1,"blue","process","red","barn",3634,"smaller","No","No","No",NA,NA,0,NA,NA,NA,NA,6,"0.97",1345.87250000202,"2",NA,NA,"0","0",2
"19122",2,2,"blue","process","red","peanut",2991,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",117,"0.02",1387.81250005146,"0","0.97","0.97","2","2",-2
"19122",2,3,"blue","remember","blue","train",1127,"larger","No","No","No",1,2640,1,"process","process",-1.5,"process2",166,"0.98",1457.17700002907,"2","0.02","0.02","0","0",2
"19122",2,4,"blue","remember","blue","belt",1333.00000000006,"smaller","No","No","No",2,732,1,"remember","remember",0.5,"remember1",12,"0.2",1620.95999999903,"0","0.98","0.98","2","2",-2
"19122",2,5,"blue","process","red","church",2689,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",42,"0.98",1307.02500012465,"2","0.2","0.2","0","0",2
"19122",2,6,"blue","process","red","wolf",1750,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",178,"0.97",1540.21100003508,"2","0.98","0.98","2","2",0
"19122",2,7,"blue","process","red","circus",2176,"larger","No","No","No",NA,NA,0,"process","process",-1.5,"process2",44,"0.96",1324.48199996236,"2","0.97","0.97","2","2",0
"19122",2,8,"blue","process","red","clown",1294,"smaller","No","No","No",NA,NA,0,"process","process",-2.5,"process3",47,"0.93",1453.19200000609,"2","0.96","0.96","2","2",0
"19122",2,9,"blue","remember","blue","worm",924,"smaller","No","No","No",3,1029,1,"process","process",-2.5,"process3",179,"0.04",1334.6285000018,"0","0.93","0.93","2","2",-2
"19122",2,10,"blue","remember","blue","fruit",2140.00000000006,"larger","No","No","No",4,813,1,"remember","remember",0.5,"remember1",76,"0.08",1500.67200000077,"0","0.04","0.04","0","0",0
"19122",2,11,"blue","process","red","barrel",3678,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",7,"0.93",1533.06299999845,"2","0.08","0.08","0","0",2
"19122",2,12,"blue","process","red","nest",2082,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",109,"0.18",1953.1384999984,"0","0.93","0.93","2","2",-2
"19122",2,13,"blue","remember","blue","satellite",4368,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",140,"0.99",1611,"2","0.18","0.18","0","0",2
"19122",2,14,"blue","remember","blue","opera",3504,"larger","No","No","No",6,1223,1,"remember","remember",0.5,"remember1",113,"0.95",1518.62800000326,"2","0.99","0.99","2","2",0
"19122",2,15,"blue","process","red","couch",1301,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",54,"0.97",1539.35100003798,"2","0.95","0.95","2","2",0
"19122",2,16,"blue","process","red","costume",946,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",53,"0.88",1863.09999999851,"2","0.97","0.97","2","2",0
"19122",2,17,"blue","process","red","mouse",4366,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",105,"0.1",1710.01699999984,"0","0.88","0.88","2","2",-2
"19122",2,18,"blue","process","red","bucket",1383.00000000012,"larger","No","No","No",NA,NA,0,"process","process",-2.5,"process3",25,"0.7",1703.95299999288,"1","0.1","0.1","0","0",1
"19122",2,19,"blue","remember","blue","priest",2265,"larger","No","No","No",5,908,1,"process","process",-2.5,"process3",131,"0.91",1340.24100000004,"2","0.7","0.7","1","1",1
"19122",2,20,"blue","remember","blue","lion",1656,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",100,"0.97",1492.27800001407,"2","0.91","0.91","2","2",0
"19122",2,21,"blue","process","red","apple",2454,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",2,"0.05",1478.68200000431,"0","0.97","0.97","2","2",-2
"19122",2,22,"blue","process","red","castle",1604,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",35,"0.97",1316.6630000688,"2","0.05","0.05","0","0",2
"19122",2,23,"blue","remember","blue","camera",1538,"smaller","No","No","No",7,1096,1,"process","process",-1.5,"process2",32,"0.17",1657.88249999398,"0","0.97","0.97","2","2",-2
"19122",2,24,"blue","remember","blue","pilot",4578,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",124,"0.91",1651.86500009929,"2","0.17","0.17","0","0",2
"19122",2,25,"blue","process","red","bride",2291,"smaller","No","No","No",8,10912,1,"remember","remember",1.5,"remember2",23,"0.95",1593.96600015089,"2","0.91","0.91","2","2",0
"19122",2,26,"blue","remember","blue","railroad",1721.00000000012,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",135,"0.93",1486.95099999735,"2","0.95","0.95","2","2",0
"19122",2,27,"blue","remember","blue","newspaper",1500,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",110,"0.62",1783.90599998104,"1","0.93","0.93","2","2",-1
"19122",2,28,"blue","remember","blue","sweater",2584,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",155,"0.88",1534.2375000072,"2","0.62","0.62","1","1",1
"19122",2,29,"blue","remember","blue","cherry",5738,"smaller","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",38,"0.03",1450.30199993681,"0","0.88","0.88","2","2",-2
"19122",2,30,"blue","remember","blue","towel",1619,"smaller","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",164,"0.74",1771.73999999999,"1","0.03","0.03","0","0",1
"19122",3,1,"blue","remember","blue","bowl",1908,"larger","No","No","No",NA,NA,0,NA,NA,NA,NA,18,"0.17",1661.06599995529,"0",NA,NA,"1","1",-1
"19122",3,2,"blue","process","red","waiter",1360,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",173,"0.94",1411.74150000044,"2","0.17","0.17","0","0",2
"19122",3,3,"blue","process","red","surgeon",3795,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",154,"0.98",1621.28500001953,"2","0.94","0.94","2","2",0
"19122",3,4,"blue","process","red","cave",4177.00000000012,"larger","No","No","No",2,886,1,"process","process",-1.5,"process2",36,"0.97",1454.27700001315,"2","0.98","0.98","2","2",0
"19122",3,5,"blue","process","red","jeep",2562.00000000012,"smaller","No","No","No",1,1867,1,"process","process",-2.5,"process3",90,"0.96",1463.88000003004,"2","0.97","0.97","2","2",0
"19122",3,5,"blue","process","red","jeep",2562.00000000012,"smaller","No","No","No",10,1498,1,"process","process",-2.5,"process3",90,"0.96",1463.88000003004,"2","0.96","0.96","2","2",0
"19122",3,6,"blue","remember","blue","table",1675,"smaller","No","No","No",NA,NA,0,"process","process",-2.5,"process3",156,"0.94",1478.23850001189,"2","0.96","0.96","2","2",0
"19122",3,7,"blue","process","red","piano",1641,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",121,"0.94",1290.38599994907,"2","0.94","0.94","2","2",0
"19122",3,8,"blue","remember","blue","dessert",2511,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",58,"0.37",1793.48500003087,"1","0.94","0.94","2","2",-1
"19122",3,9,"blue","remember","blue","valley",3532,"larger","No","No","No",3,1452.00000000012,1,"remember","remember",0.5,"remember1",171,"0.96",1426.19250004651,"2","0.37","0.37","1","1",1
"19122",3,10,"blue","process","red","frog",1878,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",75,"0.07",1481.0869999952,"0","0.96","0.96","2","2",-2
"19122",3,11,"blue","remember","blue","virus",2659,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",172,"0.13",1522.9034999996,"0","0.07","0.07","0","0",0
"19122",3,12,"blue","remember","blue","concert",1224,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",50,"0.99",1531.79399997438,"2","0.13","0.13","0","0",2
"19122",3,13,"blue","remember","blue","tire",6144.00000000012,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",161,"0.89",1602.24350000083,"2","0.99","0.99","2","2",0
"19122",3,14,"blue","remember","blue","lawn",1346,"larger","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",96,"0.94",1619.34799998967,"2","0.89","0.89","2","2",0
"19122",3,15,"blue","process","red","soda",4981.00000000012,"smaller","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",147,"0.1",1583.08849999862,"0","0.94","0.94","2","2",-2
"19122",3,16,"blue","remember","blue","goose",2813,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",80,"0.86",1662.9050000087,"2","0.1","0.1","0","0",2
"19122",3,17,"blue","process","red","bacon",1556,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",3,"0.05",1420.73950006066,"0","0.86","0.86","2","2",-2
"19122",3,18,"blue","process","red","horse",3927.00000000012,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",87,"0.96",1394.81150000085,"2","0.05","0.05","0","0",2
"19122",3,19,"blue","remember","blue","branch",2048,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",20,"0.54",2299.08099987504,"1","0.96","0.96","2","2",-1
"19122",3,20,"blue","remember","blue","planet",1320,"larger","No","No","No",5,1867.00000000012,1,"remember","remember",0.5,"remember1",128,"0.99",1395.82000000002,"2","0.54","0.54","1","1",1
"19122",3,21,"blue","process","red","lamp",1039.00000000012,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",95,"0.61",1847.54699999926,"1","0.99","0.99","2","2",-1
"19122",3,22,"blue","remember","blue","school",3171,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",141,"0.95",1458.22699999844,"2","0.61","0.61","1","1",1
"19122",3,23,"blue","remember","blue","jewelry",3084,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",91,"0.05",1563.59050000188,"0","0.95","0.95","2","2",-2
"19122",3,24,"blue","remember","blue","flower",1441,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",72,"0.09",1367.54599995434,"0","0.05","0.05","0","0",0
"19122",3,25,"blue","process","red","empire",1206.00000000012,"larger","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",69,"0.95",1570.91800000297,"2","0.09","0.09","0","0",2
"19122",3,26,"blue","process","red","earth",7854,"larger","No","No","No",6,3418,1,"process","process",-0.5,"process1",66,"0.99",1395.65499998163,"2","0.95","0.95","2","2",0
"19122",3,27,"blue","process","red","robot",1219,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",138,"0.93",1512.53600003059,"2","0.99","0.99","2","2",0
"19122",3,28,"blue","process","red","tooth",3077,"smaller","No","No","No",NA,NA,0,"process","process",-2.5,"process3",163,"0.05",1235.60650000782,"0","0.93","0.93","2","2",-2
"19122",3,29,"blue","process","red","hammer",2417,"larger","No","No","No",NA,NA,0,"process","process",-2.5,"process3",82,"0.24",1560.7815000547,"1","0.05","0.05","0","0",1
"19122",3,30,"blue","remember","blue","phone",888,"smaller","No","No","No",4,1945,1,"process","process",-2.5,"process3",120,"0.11",1830.3539999998,"0","0.24","0.24","1","1",-1
"19124",1,1,"blue","remember","blue","tank",5361.24999999962,"smaller","No","No","No",1,2486.50499999651,1,NA,NA,NA,NA,157,"0.92",1665.79200000769,"2",NA,NA,"0","0",2
"19124",1,2,"blue","remember","blue","basket",6795.37599999784,"smaller","No","No","No",2,1902.92599999474,1,"remember","remember",0.5,"remember1",9,"0.76",1624.29100004898,"1","0.92","0.92","2","2",-1
"19124",1,3,"blue","process","red","chair",4387.62299999711,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",37,"0.96",1689.08199999877,"2","0.76","0.76","1","1",1
"19124",1,4,"blue","remember","blue","wolf",2495.58799999603,"larger","No","No","No",3,1354.71899999538,1,"process","process",-0.5,"process1",178,"0.97",1540.21100003508,"2","0.96","0.96","2","2",0
"19124",1,5,"blue","process","red","window",3879.08199999589,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",177,"0.87",1648.16399981343,"2","0.97","0.97","2","2",0
"19124",1,6,"blue","process","red","tiger",5472.09699999512,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",160,"0.93",1491.39200000139,"2","0.87","0.87","2","2",0
"19124",1,7,"blue","remember","blue","concert",4772.86699999816,"larger","No","No","No",4,7618.75299999927,1,"process","process",-1.5,"process2",50,"0.99",1531.79399997438,"2","0.93","0.93","2","2",0
"19124",1,8,"blue","process","red","fruit",1201.02099999748,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",76,"0.08",1500.67200000077,"0","0.99","0.99","2","2",-2
"19124",1,9,"blue","remember","blue","circus",2171.18999999863,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",44,"0.96",1324.48199996236,"2","0.08","0.08","0","0",2
"19124",1,10,"blue","process","red","cherry",3778.89700000102,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",38,"0.03",1450.30199993681,"0","0.96","0.96","2","2",-2
"19124",1,11,"blue","remember","blue","whistle",3980.68899999789,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",176,"0.03",1441.00849999982,"0","0.03","0.03","0","0",0
"19124",1,12,"blue","process","red","cave",1505.25799999846,"larger","No","No","No",5,1154.28899999964,1,"remember","remember",0.5,"remember1",36,"0.97",1454.27700001315,"2","0.03","0.03","0","0",2
"19124",1,13,"blue","remember","blue","robot",3000.4519999972,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",138,"0.93",1512.53600003059,"2","0.97","0.97","2","2",0
"19124",1,14,"blue","process","red","shark",2205.52800000098,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",142,"0.89",1310.53000000081,"2","0.93","0.93","2","2",0
"19124",1,15,"blue","remember","blue","bacon",2707.50900000049,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",3,"0.05",1420.73950006066,"0","0.89","0.89","2","2",-2
"19124",1,16,"blue","remember","blue","tower",2598.41299999523,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",165,"0.96",1340.16099998227,"2","0.05","0.05","0","0",2
"19124",1,17,"blue","process","red","cocktail",2125.75900000075,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",49,"0.03",1635.89899998892,"0","0.96","0.96","2","2",-2
"19124",1,18,"blue","process","red","sweater",3534.97499999552,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",155,"0.88",1534.2375000072,"2","0.03","0.03","0","0",2
"19124",1,19,"blue","remember","blue","bowl",3059.42499999495,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",18,"0.17",1661.06599995529,"0","0.88","0.88","2","2",-2
"19124",1,20,"blue","process","red","pill",1711.83700000093,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",122,"0.01",1359.50899976649,"0","0.17","0.17","0","0",0
"19124",1,21,"blue","process","red","waiter",1962.06799999869,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",173,"0.94",1411.74150000044,"2","0.01","0.01","0","0",2
"19124",1,22,"blue","process","red","jungle",1117.49500000075,"larger","No","No","No",NA,NA,0,"process","process",-1.5,"process2",92,"0.96",1400.17550000636,"2","0.94","0.94","2","2",0
"19124",1,23,"blue","process","red","steak",2869.46199999592,"smaller","No","No","No",NA,NA,0,"process","process",-2.5,"process3",152,"0.06",1581.15450007926,"0","0.96","0.96","2","2",-2
"19124",1,24,"blue","process","red","orange",2388.28299999837,"larger","No","No","No",NA,NA,0,"process","process",-2.5,"process3",114,"0",1389.25200000464,"0","0.06","0.06","0","0",0
"19124",1,25,"blue","remember","blue","lemon",2178.13800000004,"smaller","No","No","No",NA,NA,0,"process","process",-2.5,"process3",98,"0.04",1335.63599959103,"0","0","0","0","0",0
